,year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,Statecode,Non-carrier,carrier-related
152,2021,12,AA,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",492,77,35.86,0.29,15.16,0.06,25.63,4,0,4691,2024,12,885,6,1764,TX,897,8489
153,2021,12,AA,American Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",60,11,5.6,0.11,0.64,0,4.65,1,0,708,391,20,21,0,276,KS,41,1376
154,2021,12,AA,American Airlines Inc.,ILM,"Wilmington, NC: Wilmington International",105,18,7.95,0,1.99,0.12,7.94,1,0,1153,338,0,108,7,700,NC,108,2199
155,2021,12,AA,American Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",316,67,31.56,0.35,17.8,0.08,17.2,5,2,2693,1211,11,556,3,912,IN,567,4826
156,2021,12,AA,American Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",81,25,4.35,0.15,14.65,0,5.84,0,2,2124,591,14,750,0,769,WY,764,3486
157,2021,12,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",376,71,32.25,0.55,12.38,0,25.82,2,0,3977,1707,18,374,0,1878,FL,392,7564
158,2021,12,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",1367,228,92.74,3.42,61.99,1.48,68.37,19,1,18546,6362,162,1794,30,10198,NY,1956,35156
159,2021,12,AA,American Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",93,13,5.11,0,3.31,0,4.58,0,0,1222,504,0,78,0,640,HI,78,2366
160,2021,12,AA,American Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",1170,228,79.25,3.02,79.78,2.08,63.87,3,1,12093,4897,138,2652,168,4238,NV,2790,21400
161,2021,12,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2770,587,220.35,6.97,221.28,5.45,132.95,16,8,38160,17691,589,7911,390,11579,CA,8500,67844
162,2021,12,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1946,294,109.63,3.16,97.85,3.01,80.35,30,0,15900,6047,295,4032,161,5365,NY,4327,27503
163,2021,12,AA,American Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",93,15,3.82,0,8.33,0,2.85,1,0,435,126,0,185,0,124,HI,185,686
164,2021,12,AA,American Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",15,1,0.38,0,0.12,0,0.5,0,0,26,10,0,3,0,13,AR,3,49
165,2021,12,AA,American Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",282,45,21.72,0.15,4.61,0.57,17.96,5,0,2573,1145,8,257,39,1124,MO,265,4886
166,2021,12,AA,American Airlines Inc.,MCO,"Orlando, FL: Orlando International",1517,271,112.27,2.04,62.57,1.46,92.66,4,1,12870,5068,150,2016,107,5529,FL,2166,23579
167,2021,12,AA,American Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",40,10,3.41,0,0.85,0,5.74,0,0,603,165,0,33,0,405,PA,33,1173
168,2021,12,AA,American Airlines Inc.,MEM,"Memphis, TN: Memphis International",286,54,20.83,0,8.76,0,24.4,2,0,3520,1116,0,299,0,2105,TN,299,6743
169,2021,12,AA,American Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",118,38,19.33,0,3.36,0.67,14.64,0,0,2456,1317,0,117,32,990,TX,117,4795
170,2021,12,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",5387,1042,358.61,9.86,333.53,6.82,333.19,52,6,84647,39026,956,11500,327,32838,FL,12456,156896
171,2021,12,AA,American Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",171,23,10.17,0,1.35,0,11.48,0,0,1071,562,0,26,0,483,WI,26,2116
172,2021,12,AA,American Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",76,15,6.98,0,0.53,0,7.5,0,0,1568,1113,0,24,0,431,WI,24,3112
173,2021,12,AA,American Airlines Inc.,MSO,"Missoula, MT: Missoula International",16,7,2.35,0,1.96,0,2.69,0,0,511,103,0,62,0,346,MT,62,960
174,2021,12,AA,American Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",311,56,21.26,1,10.13,0.66,22.96,4,0,5222,1846,672,371,23,2310,MN,1043,9405
175,2021,12,AA,American Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",496,88,30.25,4,24.94,0,28.82,13,7,6155,2058,682,1496,0,1919,LA,2178,10152
176,2021,12,AA,American Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",36,9,3.95,0.15,4.9,0,0,2,0,370,229,3,138,0,0,CO,141,601
177,2021,12,AA,American Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",10,1,1,0,0,0,0,0,0,24,24,0,0,0,0,SC,0,48
178,2021,12,AA,American Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",202,61,21.56,0,31.9,0,7.54,1,1,3822,1847,0,1203,0,772,HI,1203,6443
179,2021,12,AA,American Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",201,37,20.17,0,4.3,0,12.53,0,1,1680,826,0,119,0,735,OK,119,3242
180,2021,12,AA,American Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",143,12,5.13,0.97,0.28,0,5.63,2,1,1113,217,574,9,0,313,NE,583,1646
181,2021,12,AA,American Airlines Inc.,ONT,"Ontario, CA: Ontario International",201,23,11.63,0,2.93,0.61,7.83,1,0,1193,587,0,75,22,509,CA,75,2312
182,2021,12,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4112,565,186.45,11.78,139.84,4.85,222.08,36,5,44656,17064,849,5185,139,21419,IL,6034,83319
183,2021,12,AA,American Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",154,17,6.38,0.82,1.07,0,8.74,0,0,794,265,53,41,0,435,VA,94,1494
184,2021,12,AA,American Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",493,80,17.38,0,43.32,1.22,18.08,5,0,4808,902,0,2688,37,1181,FL,2688,6933
185,2021,12,AA,American Airlines Inc.,PDX,"Portland, OR: Portland International",303,57,20.59,0.09,21.57,0,14.76,0,3,2000,781,2,536,0,681,OR,538,3465
186,2021,12,AA,American Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",2494,323,127.6,3.9,53.9,5.24,132.36,11,1,25261,10777,175,1846,248,12215,PA,2021,48513
187,2021,12,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4247,592,239.92,12.12,159.64,8.51,171.8,18,13,37745,18311,1072,4983,324,13055,AZ,6055,69466
188,2021,12,AA,American Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",319,41,19.91,0,7.16,0.27,13.65,0,1,1954,1021,0,158,9,766,PA,158,3751
189,2021,12,AA,American Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",61,16,7.31,0,2.16,0,6.53,0,1,692,283,0,74,0,335,FL,74,1311
190,2021,12,AA,American Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",139,27,10.78,0.04,11.16,0,5.02,0,0,1116,518,1,350,0,247,CA,351,1881
191,2021,12,AA,American Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",60,7,3.05,0,1.35,0,2.61,0,0,373,135,0,36,0,202,RI,36,710
192,2021,12,AA,American Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",46,1,0,0,0,0,1,0,0,17,0,0,0,0,17,ME,0,34
193,2021,12,AA,American Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",783,135,64.12,0.83,26.36,0.25,43.44,5,2,7849,3939,21,748,9,3132,NC,769,14936
194,2021,12,AA,American Airlines Inc.,RIC,"Richmond, VA: Richmond International",220,38,17.37,0,7.47,0,13.16,0,0,1472,729,0,192,0,551,VA,192,2752
195,2021,12,AA,American Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",138,21,7.12,0,5.78,0,8.1,0,0,857,327,0,177,0,353,NV,177,1537
196,2021,12,AA,American Airlines Inc.,ROC,"Rochester, NY: Greater Rochester International",73,7,3.07,0,3.03,0,0.9,0,0,239,97,0,123,0,19,NY,123,355
197,2021,12,AA,American Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",581,91,46.67,0.48,22.26,0,21.59,2,3,3908,1962,14,773,0,1159,FL,787,7034
198,2021,12,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",648,113,48.77,0.49,36.82,0.49,26.44,0,1,4632,2105,18,1129,14,1366,CA,1147,8118
199,2021,12,AA,American Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",530,73,40.55,0,8.96,1,22.49,2,0,3391,1489,0,226,70,1606,TX,226,6558
200,2021,12,AA,American Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",62,12,6.79,0,1.11,0,4.1,0,0,524,310,0,48,0,166,GA,48,1000
201,2021,12,AA,American Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",61,17,6.55,0,2.21,0,8.23,0,1,1155,439,0,73,0,643,CA,73,2238
202,2021,12,AA,American Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",15,3,1.95,0,0,0,1.05,0,0,128,68,0,0,0,60,KY,0,256
203,2021,12,AA,American Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",492,104,43.31,0.87,32.47,0.71,26.64,0,4,5733,2234,38,1656,20,1785,WA,1694,9776
204,2021,12,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",730,170,56.55,0.93,89.93,0.19,22.39,2,5,8295,3415,42,2867,21,1950,CA,2909,13688
205,2021,12,AA,American Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",192,28,12.05,0,7.18,0,8.77,2,0,1078,514,0,171,0,393,CA,171,1987
206,2021,12,AA,American Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",399,98,51.79,0,25.68,0.88,19.64,3,0,5790,3201,0,951,81,1557,PR,951,10632
207,2021,12,AA,American Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",298,72,31.07,0.36,25.63,0,14.94,1,1,4261,2225,22,827,0,1187,UT,849,7675
208,2021,12,AA,American Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",288,61,25.04,1,18.4,1,15.56,0,1,2407,1173,22,488,29,695,CA,510,4305
209,2021,12,AA,American Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",491,99,33.36,1,45.64,1,18,1,10,4054,1748,47,1384,33,842,CA,1431,6688
210,2021,12,AA,American Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",119,31,10.46,0,11.45,0,9.09,1,0,1608,529,0,464,0,615,FL,464,2753
211,2021,12,AA,American Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",621,105,51.03,0.12,17.12,0.39,36.33,7,2,4814,2441,4,576,10,1783,MO,580,9057
212,2021,12,AA,American Airlines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",209,48,14.68,0.85,23.78,0.69,8,0,0,3850,1483,33,695,26,1613,VI,728,6972
213,2021,12,AA,American Airlines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",80,23,6.89,0,11.51,0.53,4.08,0,0,1358,502,0,423,17,416,VI,423,2293
214,2021,12,AA,American Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",111,11,6.05,0,0.87,0,4.08,0,0,709,433,0,49,0,227,NY,49,1369
215,2021,12,AA,American Airlines Inc.,TPA,"Tampa, FL: Tampa International",1112,204,93.54,2.04,37.85,2.65,67.91,4,1,12015,5687,166,1232,93,4837,FL,1398,22637
216,2021,12,AA,American Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",168,25,11.4,0,5.16,0,8.44,1,0,1605,658,0,160,0,787,OK,160,3051
217,2021,12,AA,American Airlines Inc.,TUS,"Tucson, AZ: Tucson International",212,34,15.6,0.7,8.6,0,9.1,0,0,1407,622,28,256,0,501,AZ,284,2530
218,2021,12,AA,American Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",15,2,0.38,0,0.12,0,1.5,0,0,179,39,0,12,0,128,FL,12,346
219,2021,12,AA,American Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",38,2,1.01,0,0.24,0,0.75,0,0,112,45,0,5,0,62,AR,5,219
220,2021,12,AS,Alaska Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",31,8,1.41,1.92,2.6,0,2.07,1,0,432,102,166,103,0,61,NM,269,596
221,2021,12,AS,Alaska Airlines Inc.,ADK,"Adak Island, AK: Adak",9,3,1.02,0,1.27,0,0.7,1,1,155,49,0,56,0,50,AK,56,256
222,2021,12,AS,Alaska Airlines Inc.,ADQ,"Kodiak, AK: Kodiak Airport",72,20,6.77,1,3.56,0,8.67,9,1,1301,453,25,177,0,646,AK,202,2410
223,2021,12,AS,Alaska Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",1041,514,126.52,23.8,187.44,41.97,134.26,70,8,30026,6954,3241,8587,1978,9266,AK,11828,48302
224,2021,12,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",92,29,11.08,2.59,9.42,0,5.91,5,0,1837,643,196,557,0,441,GA,753,2926
225,2021,12,AS,Alaska Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",120,34,11.65,2.24,9.66,0,10.45,9,0,2231,1001,177,405,0,648,TX,582,3889
226,2021,12,AS,Alaska Airlines Inc.,BET,"Bethel, AK: Bethel Airport",60,19,5.96,0.76,9.6,0,2.67,4,1,1135,511,61,317,0,246,AK,378,1897
227,2021,12,AS,Alaska Airlines Inc.,BNA,"Nashville, TN: Nashville International",31,6,2.14,1.23,1.46,0,1.18,1,0,487,65,173,139,0,110,TN,312,663
228,2021,12,AS,Alaska Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",60,14,6.43,1.53,2.13,0,3.92,6,0,702,268,127,137,0,170,ID,264,1146
229,2021,12,AS,Alaska Airlines Inc.,BOS,"Boston, MA: Logan International",144,21,10.38,4.25,4.62,0,1.76,4,0,1729,802,492,237,0,198,MA,729,2733
230,2021,12,AS,Alaska Airlines Inc.,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",30,20,4.1,0.04,8.35,0,7.52,2,0,824,229,4,214,0,377,AK,218,1432
231,2021,12,AS,Alaska Airlines Inc.,BUR,"Burbank, CA: Bob Hope",123,35,13.02,3.89,13.39,0,4.69,11,2,1818,604,533,537,0,144,CA,1070,2579
232,2021,12,AS,Alaska Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",31,3,1,0.8,0.2,0,1,7,0,606,107,386,94,0,19,MD,480,739
233,2021,12,AS,Alaska Airlines Inc.,CDV,"Cordova, AK: Merle K Mudhole Smith",60,17,1.99,1.75,3.92,0,9.34,11,5,1242,131,214,152,0,745,AK,366,2134
234,2021,12,AS,Alaska Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",25,11,1.06,0.78,4.99,0,4.17,0,0,742,50,129,276,0,287,SC,405,1079
235,2021,12,AS,Alaska Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",25,3,1.67,0,1.33,0,0,1,0,115,91,0,24,0,0,OH,24,207
236,2021,12,AS,Alaska Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",27,5,0.29,0.78,1.32,0,2.61,3,0,407,8,123,115,0,161,OH,238,579
237,2021,12,AS,Alaska Airlines Inc.,DAL,"Dallas, TX: Dallas Love Field",47,4,1,0,1.66,0,1.34,1,0,277,25,0,95,0,157,TX,95,460
238,2021,12,AS,Alaska Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",155,28,9.51,4.3,7.5,0,6.69,7,1,2548,698,701,356,0,793,DC,1057,4047
239,2021,12,AS,Alaska Airlines Inc.,DEN,"Denver, CO: Denver International",129,31,11.18,2.25,10.96,0,6.61,12,1,2215,919,351,695,0,250,CO,1046,3397
240,2021,12,AS,Alaska Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",93,32,16.77,2.9,8.55,0,3.77,7,0,1974,913,438,443,0,180,TX,881,3074
241,2021,12,AS,Alaska Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",31,4,2,0,1.04,0,0.96,4,0,203,137,0,39,0,27,MI,39,371
242,2021,12,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",321,112,27.77,3.34,67.75,1,12.14,14,0,6178,1729,870,2916,40,623,NJ,3786,8584
243,2021,12,AS,Alaska Airlines Inc.,FAI,"Fairbanks, AK: Fairbanks International",160,94,26.62,2.91,47.2,0,17.28,9,0,5070,1417,271,2198,0,1184,AK,2469,7680
244,2021,12,AS,Alaska Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",153,40,13.35,2.5,16,0,8.15,8,0,2484,660,364,773,0,687,FL,1137,3839
245,2021,12,AS,Alaska Airlines Inc.,GEG,"Spokane, WA: Spokane International",63,28,13.47,0.37,9.6,0,4.55,8,0,1698,969,48,442,0,239,WA,490,2914
246,2021,12,AS,Alaska Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",307,101,20.7,7.3,60.07,0,12.93,7,0,6204,1701,844,2772,0,887,HI,3616,8799
247,2021,12,AS,Alaska Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",58,12,5.12,0.59,5.03,0,1.26,3,0,657,230,146,240,0,41,DC,386,931
248,2021,12,AS,Alaska Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",60,14,3.49,0.62,5.69,0,4.21,7,0,661,186,33,324,0,118,TX,357,972
249,2021,12,AS,Alaska Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",29,4,1,0.1,0,0,2.9,4,0,131,22,4,0,0,105,IN,4,262
250,2021,12,AS,Alaska Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",333,76,39.38,5.57,15.9,0,15.15,12,0,5484,2846,861,795,0,982,NY,1656,9324
251,2021,12,AS,Alaska Airlines Inc.,JNU,"Juneau, AK: Juneau International",333,114,29.91,3.44,37.45,0.41,42.78,22,1,6972,2066,472,1579,7,2848,AK,2051,11916
252,2021,12,AS,Alaska Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",200,55,14.01,5.02,24.48,0.71,10.78,9,0,3793,1241,687,1132,35,698,HI,1819,5776
253,2021,12,AS,Alaska Airlines Inc.,KTN,"Ketchikan, AK: Ketchikan International",180,54,24.1,5.02,14.93,0,9.95,6,0,2854,1116,320,722,0,696,AK,1042,4672
254,2021,12,AS,Alaska Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",380,111,42.39,4.94,36.05,0,27.62,23,0,5757,1977,637,1598,0,1545,NV,2235,9302
255,2021,12,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",884,284,89.63,7.19,103.9,4,79.27,33,4,18757,6436,723,4573,214,6811,CA,5296,32255
256,2021,12,AS,Alaska Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",141,38,14.42,4.99,11.35,0,7.24,2,1,2594,970,710,482,0,432,HI,1192,3999
257,2021,12,AS,Alaska Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",58,10,3.81,0.66,2.19,0,3.34,4,0,550,173,45,191,0,141,MO,236,868
258,2021,12,AS,Alaska Airlines Inc.,MCO,"Orlando, FL: Orlando International",171,53,18.38,6.38,24.07,0,4.17,6,0,2955,1161,541,977,0,276,FL,1518,4398
259,2021,12,AS,Alaska Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",31,7,2.77,0.93,0.3,0,3,5,0,161,51,26,7,0,77,WI,33,294
260,2021,12,AS,Alaska Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",31,3,0,0.12,2.05,0,0.82,6,0,172,0,10,148,0,14,MN,158,192
261,2021,12,AS,Alaska Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",31,6,2.97,0.14,0.33,0,2.57,2,1,304,77,21,10,0,196,LA,31,580
262,2021,12,AS,Alaska Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",42,21,10.34,0.61,5.44,0,4.61,4,0,1126,520,39,294,0,273,CA,333,1923
263,2021,12,AS,Alaska Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",281,65,14.55,4.35,31.02,0,15.08,9,1,4517,1141,325,1453,0,1598,HI,1778,7266
264,2021,12,AS,Alaska Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",29,5,2.35,0.88,0.77,0,1,1,0,245,121,36,26,0,62,OK,62,429
265,2021,12,AS,Alaska Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",31,4,1.81,0.31,0.73,0,1.15,4,0,270,187,10,32,0,41,NE,42,502
266,2021,12,AS,Alaska Airlines Inc.,OME,"Nome, AK: Nome Airport",59,25,4.69,2.76,10.35,0,7.21,7,2,1181,287,138,383,0,373,AK,521,1850
267,2021,12,AS,Alaska Airlines Inc.,ONT,"Ontario, CA: Ontario International",137,37,16.93,4.3,12.05,0,3.72,8,0,2669,1834,242,487,0,106,CA,729,4617
268,2021,12,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",189,43,22.37,2.78,8.39,0,9.47,9,0,2543,1239,385,391,0,528,IL,776,4319
269,2021,12,AS,Alaska Airlines Inc.,OTZ,"Kotzebue, AK: Ralph Wien Memorial",59,25,3.62,0.09,8.85,0.62,11.82,11,3,1560,389,11,362,18,780,AK,373,2761
270,2021,12,AS,Alaska Airlines Inc.,PDX,"Portland, OR: Portland International",1232,365,112.65,9.54,108.05,0.9,133.85,42,3,23847,7956,1093,4643,34,10121,OR,5736,42003
271,2021,12,AS,Alaska Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",31,4,0.96,1.57,0.47,0,1,3,0,187,25,95,48,0,19,PA,143,234
272,2021,12,AS,Alaska Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",263,75,26.97,5.73,26.32,0,15.98,12,0,4783,1396,1198,1120,0,1069,AZ,2318,7260
273,2021,12,AS,Alaska Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",25,4,1,0.23,0.15,0,2.62,2,0,311,75,46,29,0,161,PA,75,549
274,2021,12,AS,Alaska Airlines Inc.,PSG,"Petersburg, AK: Petersburg James A Johnson",60,20,1.16,0.99,5.05,0,12.8,0,3,1295,51,62,203,0,979,AK,265,2328
275,2021,12,AS,Alaska Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",138,35,8.8,1.44,11.17,0,13.58,8,0,1814,339,301,431,0,743,CA,732,2904
276,2021,12,AS,Alaska Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",31,5,2.99,1.38,0.63,0,0,3,0,734,356,260,118,0,0,NC,378,1093
277,2021,12,AS,Alaska Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",27,8,2.07,1,3.17,0,1.76,2,0,217,42,51,81,0,43,NV,132,304
278,2021,12,AS,Alaska Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",37,12,4.75,0.75,3.65,0,2.85,4,0,720,260,106,146,0,208,FL,252,1192
279,2021,12,AS,Alaska Airlines Inc.,SAN,"San Diego, CA: San Diego International",581,173,46.37,7.08,65.83,0,53.72,21,3,10809,2943,1296,2954,0,3616,CA,4250,17392
280,2021,12,AS,Alaska Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",31,11,4.57,0,3.78,0,2.65,2,0,337,176,0,87,0,74,TX,87,589
281,2021,12,AS,Alaska Airlines Inc.,SCC,"Deadhorse, AK: Deadhorse Airport",32,4,1.12,1.46,0.63,0,0.79,0,0,153,59,46,21,0,27,AK,67,239
282,2021,12,AS,Alaska Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",5098,1425,341.2,32.41,599.39,8.38,443.62,383,26,83952,22840,4135,26829,262,29886,WA,30964,137349
283,2021,12,AS,Alaska Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",988,260,65.37,6.38,112.45,5.22,70.59,55,5,15472,4671,452,4125,325,5899,CA,4577,26427
284,2021,12,AS,Alaska Airlines Inc.,SIT,"Sitka, AK: Sitka Rocky Gutierrez",93,38,5.56,1.62,8.47,0,22.35,3,2,1777,330,61,295,0,1091,AK,356,3203
285,2021,12,AS,Alaska Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",251,48,15.53,3.53,10.38,0,18.57,6,0,4875,1326,331,539,0,2679,CA,870,8886
286,2021,12,AS,Alaska Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",92,28,9.54,2.17,10.01,0,6.29,8,1,1652,519,418,459,0,256,UT,877,2436
287,2021,12,AS,Alaska Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",184,67,27.6,4.02,19.41,0,15.96,14,0,4057,1601,497,934,0,1025,CA,1431,6697
288,2021,12,AS,Alaska Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",208,51,12.59,5.01,25.24,0,8.17,13,4,2386,759,305,983,0,339,CA,1288,3501
289,2021,12,AS,Alaska Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",31,11,4.76,1,1.54,0,3.7,2,0,411,117,52,55,0,187,MO,107,717
290,2021,12,AS,Alaska Airlines Inc.,TPA,"Tampa, FL: Tampa International",118,45,12.42,2.68,20.93,0,8.97,6,0,2707,898,464,831,0,514,FL,1295,4125
291,2021,12,AS,Alaska Airlines Inc.,TUS,"Tucson, AZ: Tucson International",27,6,2.13,0.22,3.65,0,0,1,0,323,120,10,193,0,0,AZ,203,444
292,2021,12,AS,Alaska Airlines Inc.,WRG,"Wrangell, AK: Wrangell Airport",60,22,2.63,1,4.88,0.2,13.29,1,0,1378,277,16,298,3,784,AK,314,2443
293,2021,12,AS,Alaska Airlines Inc.,YAK,"Yakutat, AK: Yakutat Airport",60,17,0.07,0,2.96,0,13.97,6,13,1190,7,0,146,0,1037,AK,146,2253
294,2021,12,B6,JetBlue Airways,ABQ,"Albuquerque, NM: Albuquerque International Sunport",26,10,6.03,0,1.41,0,2.56,1,0,382,247,0,38,0,97,NM,38,727
295,2021,12,B6,JetBlue Airways,ALB,"Albany, NY: Albany International",51,17,7.43,1,4.41,0,4.15,1,0,713,320,93,124,0,176,NY,217,1210
296,2021,12,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",216,78,51.26,0,10.47,0,16.28,8,0,5350,3777,0,380,0,1193,GA,380,10328
297,2021,12,B6,JetBlue Airways,AUS,"Austin, TX: Austin - Bergstrom International",165,65,34.29,0,15.12,0,15.6,4,0,4035,2453,0,500,0,1082,TX,500,7574
298,2021,12,B6,JetBlue Airways,BDL,"Hartford, CT: Bradley International",304,119,50.21,0,17.62,0.09,51.08,15,2,11230,5407,0,707,7,5109,CT,707,21770
299,2021,12,B6,JetBlue Airways,BNA,"Nashville, TN: Nashville International",97,26,14.23,0,8.77,0,3.01,4,0,1257,778,0,303,0,176,TN,303,2215
300,2021,12,B6,JetBlue Airways,BOS,"Boston, MA: Logan International",3077,640,289.92,3.44,95.28,1.03,250.33,131,8,51828,24749,387,3619,31,23042,MA,4006,99789
